siteID,datetime,doyfrac,schmidt_stability,thermocline_depth
4,6/29/2019 3:30,180.1458333,40.11766301,3.731744517
4,6/29/2019 4:00,180.1666667,40.49911133,3.980520971
4,6/29/2019 4:30,180.1875,39.98767757,3.943915369
4,6/29/2019 5:00,180.2083333,40.41308353,3.878801462
4,6/29/2019 5:30,180.2291667,40.89277947,3.932553384
4,6/29/2019 6:00,180.25,40.59782866,3.84494205
4,6/29/2019 6:30,180.2708333,40.33992133,3.811600871
4,6/29/2019 7:00,180.2916667,41.49830561,3.784259117
4,6/29/2019 7:30,180.3125,41.94088366,3.75916571
4,6/29/2019 8:00,180.3333333,42.25200705,3.742190903
4,6/29/2019 8:30,180.3541667,44.60704707,3.705348607
4,6/29/2019 9:00,180.375,44.88062388,3.576272928
4,6/29/2019 9:30,180.3958333,44.85508119,3.567841942
4,6/29/2019 10:00,180.4166667,46.45483377,3.319247888
4,6/29/2019 10:30,180.4375,48.08771786,2.860845499
4,6/29/2019 11:00,180.4583333,46.59957996,2.893277114
4,6/29/2019 11:30,180.4791667,47.69316759,2.873960348
4,6/29/2019 12:00,180.5,46.62255175,2.851498492
4,6/29/2019 12:30,180.5208333,46.81033538,2.872863897
4,6/29/2019 13:00,180.5416667,44.91213646,4.198171602
4,6/29/2019 13:30,180.5625,44.88812121,2.9629869
4,6/29/2019 14:00,180.5833333,44.19950412,3.253513953
4,6/29/2019 14:30,180.6041667,42.83365949,3.47587105
4,6/29/2019 15:00,180.625,40.31018151,2.903502148
4,6/29/2019 15:30,180.6458333,40.77712653,2.810376278
4,6/29/2019 16:00,180.6666667,40.27269409,2.798637288
4,6/29/2019 16:30,180.6875,40.61760005,2.737638963
4,6/29/2019 17:00,180.7083333,40.80508942,2.490103831
4,6/29/2019 17:30,180.7291667,41.71957797,2.490103831
4,6/29/2019 18:00,180.75,43.11388059,3.948208738
4,6/29/2019 18:30,180.7708333,42.56534455,2.284189605
4,6/29/2019 19:00,180.7916667,44.15999278,4.761077764
4,6/29/2019 19:30,180.8125,43.75869454,5.5
4,6/29/2019 20:00,180.8333333,44.03885445,1.83204213
4,6/29/2019 20:30,180.8541667,46.18011763,0.716807395
4,6/29/2019 21:00,180.875,46.47971455,4.54192648
4,6/29/2019 21:30,180.8958333,48.98493113,4.561134317
4,6/29/2019 22:00,180.9166667,49.66788154,4.525603206
4,6/29/2019 22:30,180.9375,51.12966534,4.302607019
4,6/29/2019 23:00,180.9583333,51.48152613,4.292727568
4,6/29/2019 23:30,180.9791667,54.14949549,4.21571371
4,6/30/2019 0:00,181,55.79311988,3.901246929
4,6/30/2019 0:30,181.0208333,56.44413875,3.930127728
4,6/30/2019 1:00,181.0416667,56.81065819,3.748329842
4,6/30/2019 1:30,181.0625,56.10774607,3.636517312
4,6/30/2019 2:00,181.0833333,56.25816494,3.779835098
4,6/30/2019 2:30,181.1041667,56.10275473,3.821422767
4,6/30/2019 3:00,181.125,56.10040847,2.759696822
4,6/30/2019 3:30,181.1458333,53.63515969,2.797497521
4,6/30/2019 4:00,181.1666667,52.60610223,2.792556907
4,6/30/2019 4:30,181.1875,52.78319852,2.758785541
4,6/30/2019 5:00,181.2083333,52.54085912,4.320265268
4,6/30/2019 5:30,181.2291667,52.77166032,4.05011158
4,6/30/2019 6:00,181.25,52.02826136,2.459832861
4,6/30/2019 6:30,181.2708333,51.87912461,2.811326674
4,6/30/2019 7:00,181.2916667,52.43913485,4.417615336
4,6/30/2019 7:30,181.3125,52.49936769,4.461881281
4,6/30/2019 8:00,181.3333333,52.39491979,4.419713141
4,6/30/2019 8:30,181.3541667,54.18876121,4.307591965
4,6/30/2019 9:00,181.375,54.4937275,4.319402639
4,6/30/2019 9:30,181.3958333,53.71735735,4.471581956
4,6/30/2019 10:00,181.4166667,55.63596357,3.468900586
4,6/30/2019 10:30,181.4375,57.12884807,4.15350149
4,6/30/2019 11:00,181.4583333,61.37298888,3.406804605
4,6/30/2019 11:30,181.4791667,64.18772857,3.415081791
4,6/30/2019 12:00,181.5,66.67355662,4.179346495
4,6/30/2019 12:30,181.5208333,70.03244421,3.523819083
4,6/30/2019 13:00,181.5416667,67.69720756,2.724435018
4,6/30/2019 13:30,181.5625,64.53943592,2.862595921
4,6/30/2019 14:00,181.5833333,61.68832612,3.018565616
4,6/30/2019 14:30,181.6041667,59.47679728,3.546587719
4,6/30/2019 15:00,181.625,58.54684432,2.757354785
4,6/30/2019 15:30,181.6458333,56.66312861,2.68701446
4,6/30/2019 16:00,181.6666667,52.33250621,1.807561286
4,6/30/2019 16:30,181.6875,54.02288266,4.588230568
4,6/30/2019 17:00,181.7083333,54.61863587,4.5457096
4,6/30/2019 17:30,181.7291667,53.14585695,4.879129763
4,6/30/2019 18:00,181.75,51.77907837,4.961131306
4,6/30/2019 18:30,181.7708333,54.33759504,4.962214407
4,6/30/2019 19:00,181.7916667,59.33262889,0.25
4,6/30/2019 19:30,181.8125,63.5469623,0.25
4,6/30/2019 20:00,181.8333333,67.97616792,2.701274136
4,6/30/2019 20:30,181.8541667,73.45046315,4.713743048
4,6/30/2019 21:00,181.875,77.0828388,4.545587443
4,6/30/2019 21:30,181.8958333,80.17452085,4.476728024
4,6/30/2019 22:00,181.9166667,79.9929256,4.429938199
4,6/30/2019 22:30,181.9375,80.37010297,4.287669682
4,6/30/2019 23:00,181.9583333,75.46371146,4.236142337
4,6/30/2019 23:30,181.9791667,71.41520444,4.492559504
4,7/1/2019 0:00,182,66.69683697,4.084665473
4,7/1/2019 0:30,182.0208333,67.40494453,3.648442859
4,7/1/2019 1:00,182.0416667,67.51834459,3.609978147
4,7/1/2019 1:30,182.0625,66.60028764,3.667440424
4,7/1/2019 2:00,182.0833333,66.44860393,3.497319436
4,7/1/2019 2:30,182.1041667,67.219853,2.789207994
4,7/1/2019 3:00,182.125,67.19583465,3.05846122
4,7/1/2019 3:30,182.1458333,66.38622477,3.832575427
4,7/1/2019 4:00,182.1666667,65.78796313,4.015310557
4,7/1/2019 4:30,182.1875,64.73842929,3.56791623
4,7/1/2019 5:00,182.2083333,64.00882672,3.031987515
4,7/1/2019 5:30,182.2291667,65.10413194,2.591196956
4,7/1/2019 6:00,182.25,65.42864635,4.207100826
4,7/1/2019 6:30,182.2708333,66.53741775,4.331478994
4,7/1/2019 7:00,182.2916667,65.19952596,4.307591965
4,7/1/2019 7:30,182.3125,66.77640891,1.933889938
4,7/1/2019 8:00,182.3333333,67.13532804,1.927339109
4,7/1/2019 8:30,182.3541667,66.52047952,2.272133792
4,7/1/2019 9:00,182.375,67.16972494,4.134085284
4,7/1/2019 9:30,182.3958333,68.36556276,3.536033218
4,7/1/2019 10:00,182.4166667,68.43773205,4.256782859
4,7/1/2019 10:30,182.4375,70.59602602,2.327382814
4,7/1/2019 11:00,182.4583333,72.21251762,2.131703123
4,7/1/2019 11:30,182.4791667,73.0833997,4.185580337
4,7/1/2019 12:00,182.5,71.59402247,2.097469985
4,7/1/2019 12:30,182.5208333,73.28404515,1.83407636
4,7/1/2019 13:00,182.5416667,73.64575008,2.307100977
4,7/1/2019 13:30,182.5625,71.72889442,2.291272125
4,7/1/2019 14:00,182.5833333,69.0814683,4.373330378
4,7/1/2019 14:30,182.6041667,69.47455821,4.314012829
4,7/1/2019 15:00,182.625,66.96506109,2.682951189
4,7/1/2019 15:30,182.6458333,66.46289026,3.664316285
4,7/1/2019 16:00,182.6666667,66.52740876,4.76492712
4,7/1/2019 16:30,182.6875,63.00562113,4.518674771
4,7/1/2019 17:00,182.7083333,62.55660819,4.5457096
4,7/1/2019 17:30,182.7291667,58.91011278,4.5457096
4,7/1/2019 18:00,182.75,56.30026111,1.668103073
4,7/1/2019 18:30,182.7708333,56.21463436,3.728841436
4,7/1/2019 19:00,182.7916667,61.46010048,2.904907879
4,7/1/2019 19:30,182.8125,63.75851883,4.507604851
4,7/1/2019 20:00,182.8333333,65.45662182,4.551806746
4,7/1/2019 20:30,182.8541667,67.53082211,4.405588704
4,7/1/2019 21:00,182.875,66.8073709,4.481639044
4,7/1/2019 21:30,182.8958333,70.80190113,4.620281223
4,7/1/2019 22:00,182.9166667,75.94826659,4.420413081
4,7/1/2019 22:30,182.9375,80.53941327,3.917864442
4,7/1/2019 23:00,182.9583333,78.43504282,3.862423721
4,7/1/2019 23:30,182.9791667,80.29128503,4.102427926
4,7/2/2019 0:00,183,81.34757118,3.689717565
4,7/2/2019 0:30,183.0208333,79.6740964,3.676012324
4,7/2/2019 1:00,183.0416667,79.51032556,4.059266324
4,7/2/2019 1:30,183.0625,78.52316407,4.0855232
4,7/2/2019 2:00,183.0833333,80.47547982,2.888396173
4,7/2/2019 2:30,183.1041667,80.39582359,3.514954426
4,7/2/2019 3:00,183.125,79.71111723,3.593934357
4,7/2/2019 3:30,183.1458333,77.68903973,3.384933189
4,7/2/2019 4:00,183.1666667,76.06023171,2.772424865
4,7/2/2019 4:30,183.1875,74.40710242,2.719883105
4,7/2/2019 5:00,183.2083333,74.34163205,2.696184618
4,7/2/2019 5:30,183.2291667,73.94515807,2.669074429
4,7/2/2019 6:00,183.25,73.59688578,2.241779538
4,7/2/2019 6:30,183.2708333,73.72697457,2.233520422
4,7/2/2019 7:00,183.2916667,73.48174515,4.015375177
4,7/2/2019 7:30,183.3125,73.79528337,4.520127496
4,7/2/2019 8:00,183.3333333,72.62245588,4.634151691
4,7/2/2019 8:30,183.3541667,71.71532336,4.56640859
4,7/2/2019 9:00,183.375,73.07545441,4.162986972
4,7/2/2019 9:30,183.3958333,74.93693525,4.374638978
4,7/2/2019 10:00,183.4166667,74.87795889,1.974222674
4,7/2/2019 10:30,183.4375,76.46084528,4.17216839
4,7/2/2019 11:00,183.4583333,78.80297378,2.281714005
4,7/2/2019 11:30,183.4791667,82.04688829,4.35329488
4,7/2/2019 12:00,183.5,82.79887267,2.601910314
4,7/2/2019 12:30,183.5208333,83.87454901,2.634549925
4,7/2/2019 13:00,183.5416667,87.65394423,2.649958913
4,7/2/2019 13:30,183.5625,91.06604992,4.262567851
4,7/2/2019 14:00,183.5833333,93.18596197,4.019482094
4,7/2/2019 14:30,183.6041667,91.6964446,2.219421249
4,7/2/2019 15:00,183.625,90.1633579,3.634501326
4,7/2/2019 15:30,183.6458333,84.0327772,1.981748856
4,7/2/2019 16:00,183.6666667,80.85091266,1.779697937
4,7/2/2019 16:30,183.6875,79.71337263,1.776210384
4,7/2/2019 17:00,183.7083333,73.6997337,1.764228594
4,7/2/2019 17:30,183.7291667,67.84834904,1.530635676
4,7/2/2019 18:00,183.75,68.32352943,4.878051359
4,7/2/2019 18:30,183.7708333,70.35509546,4.938645643
4,7/2/2019 19:00,183.7916667,70.96645128,4.837013059
4,7/2/2019 19:30,183.8125,72.24428791,2.732831987
4,7/2/2019 20:00,183.8333333,72.81376985,2.307195864
4,7/2/2019 20:30,183.8541667,74.45075738,4.582852232
4,7/2/2019 21:00,183.875,77.61388138,4.568079265
4,7/2/2019 21:30,183.8958333,80.37330777,4.549812143
4,7/2/2019 22:00,183.9166667,82.24934995,4.314271548
4,7/2/2019 22:30,183.9375,85.58545946,3.825399442
4,7/2/2019 23:00,183.9583333,85.08107797,2.817403626
4,7/2/2019 23:30,183.9791667,83.58761588,2.855937057
4,7/3/2019 0:00,184,84.64869614,2.746381711
4,7/3/2019 0:30,184.0208333,84.76333898,4.003719996
4,7/3/2019 1:00,184.0416667,84.94978256,2.889109086
4,7/3/2019 1:30,184.0625,85.14109593,2.698545651
4,7/3/2019 2:00,184.0833333,84.91027638,2.748842784
4,7/3/2019 2:30,184.1041667,85.95019036,2.462511017
4,7/3/2019 3:00,184.125,84.60970158,2.51752401
4,7/3/2019 3:30,184.1458333,85.18712076,2.675432115
4,7/3/2019 4:00,184.1666667,83.4812264,2.648830534
4,7/3/2019 4:30,184.1875,83.02168791,2.628284342
4,7/3/2019 5:00,184.2083333,82.04522244,4.011522872
4,7/3/2019 5:30,184.2291667,81.56513596,2.37355017
4,7/3/2019 6:00,184.25,80.46516266,2.271990936
4,7/3/2019 6:30,184.2708333,79.71036713,2.593341821
4,7/3/2019 7:00,184.2916667,79.01171127,2.364586465
4,7/3/2019 7:30,184.3125,78.62687036,4.723561171
4,7/3/2019 8:00,184.3333333,80.18230939,2.303650707
4,7/3/2019 8:30,184.3541667,80.02615635,2.277614797
4,7/3/2019 9:00,184.375,80.5548891,2.278516743
4,7/3/2019 9:30,184.3958333,80.56365832,2.224843808
4,7/3/2019 10:00,184.4166667,81.66829513,2.210814705
4,7/3/2019 10:30,184.4375,79.63816557,1.983849337
4,7/3/2019 11:00,184.4583333,78.76890745,3.372501054
4,7/3/2019 11:30,184.4791667,77.13637874,1.786036945
4,7/3/2019 12:00,184.5,78.14521544,3.192499101
4,7/3/2019 12:30,184.5208333,76.68275239,4.95058359
4,7/3/2019 13:00,184.5416667,73.12020204,3.865615623
4,7/3/2019 13:30,184.5625,71.66439906,3.802719285
4,7/3/2019 14:00,184.5833333,71.07517373,3.832575427
4,7/3/2019 14:30,184.6041667,68.48254756,2.884378672
4,7/3/2019 15:00,184.625,68.34645856,2.617665745
4,7/3/2019 15:30,184.6458333,66.23985551,2.27341718
4,7/3/2019 16:00,184.6666667,61.67644458,4.833212551
4,7/3/2019 16:30,184.6875,61.29358942,2.793838198
4,7/3/2019 17:00,184.7083333,61.63231681,2.264449825
4,7/3/2019 17:30,184.7291667,68.94010098,0.775574081
4,7/3/2019 18:00,184.75,71.82353223,3.885137033
4,7/3/2019 18:30,184.7708333,80.6655766,3.736437932
4,7/3/2019 19:00,184.7916667,83.36288495,3.728372021
4,7/3/2019 19:30,184.8125,82.72221044,3.809307248
4,7/3/2019 20:00,184.8333333,88.53759277,4.31928288
4,7/3/2019 20:30,184.8541667,88.62589168,2.440668374
4,7/3/2019 21:00,184.875,86.57049547,2.817210641
4,7/3/2019 21:30,184.8958333,87.40215269,2.738004756
4,7/3/2019 22:00,184.9166667,85.92873993,2.260246928
4,7/3/2019 22:30,184.9375,85.02991396,2.759254714
4,7/3/2019 23:00,184.9583333,84.10228528,2.765012761
4,7/3/2019 23:30,184.9791667,81.41477558,2.179769676
4,7/4/2019 0:00,185,81.62035141,4.148717902
4,7/4/2019 0:30,185.0208333,80.71484992,2.645101835
4,7/4/2019 1:00,185.0416667,77.25692409,2.611572942
4,7/4/2019 1:30,185.0625,77.39583946,2.624798269
4,7/4/2019 2:00,185.0833333,78.0816185,2.338405935
4,7/4/2019 2:30,185.1041667,77.92720293,4.036654733
4,7/4/2019 3:00,185.125,77.31020644,4.649037747
4,7/4/2019 3:30,185.1458333,78.75472795,4.419093349
4,7/4/2019 4:00,185.1666667,78.31302284,2.71720074
4,7/4/2019 4:30,185.1875,77.35895702,2.680478609
4,7/4/2019 5:00,185.2083333,77.56130395,2.724538649
4,7/4/2019 5:30,185.2291667,77.63917829,2.425854542
4,7/4/2019 6:00,185.25,77.52851063,2.361737047
4,7/4/2019 6:30,185.2708333,76.12298854,2.333993162
4,7/4/2019 7:00,185.2916667,75.78306575,2.323115522
4,7/4/2019 7:30,185.3125,74.73023326,2.300113018
4,7/4/2019 8:00,185.3333333,74.9459962,4.133785275
4,7/4/2019 8:30,185.3541667,75.85199169,2.285552909
4,7/4/2019 9:00,185.375,75.05543387,2.322356137
4,7/4/2019 9:30,185.3958333,74.80724931,2.371620217
4,7/4/2019 10:00,185.4166667,77.03621797,2.339885245
4,7/4/2019 10:30,185.4375,77.6935573,2.612499381
4,7/4/2019 11:00,185.4583333,79.01576015,2.608187719
4,7/4/2019 11:30,185.4791667,82.47690664,2.727722802
4,7/4/2019 12:00,185.5,84.15034236,4.249195982
4,7/4/2019 12:30,185.5208333,86.37822688,2.33217923
4,7/4/2019 13:00,185.5416667,88.53519473,2.369126852
4,7/4/2019 13:30,185.5625,89.66271922,4.253333692
4,7/4/2019 14:00,185.5833333,87.39423324,2.241088129
4,7/4/2019 14:30,185.6041667,86.33505158,3.305480841
4,7/4/2019 15:00,185.625,81.80632301,4.315741225
4,7/4/2019 15:30,185.6458333,79.99443566,4.553606737
4,7/4/2019 16:00,185.6666667,77.39146261,4.515481435
4,7/4/2019 16:30,185.6875,76.39725651,4.404271357
4,7/4/2019 17:00,185.7083333,75.88615664,4.303072077
4,7/4/2019 17:30,185.7291667,74.02457311,4.403812208
4,7/4/2019 18:00,185.75,73.38296209,3.566078837
4,7/4/2019 18:30,185.7708333,72.97249932,2.792618326
4,7/4/2019 19:00,185.7916667,76.24818163,4.196378103
4,7/4/2019 19:30,185.8125,75.27666929,4.345712497
4,7/4/2019 20:00,185.8333333,77.07490761,4.46068936
4,7/4/2019 20:30,185.8541667,77.6986863,4.376663902
4,7/4/2019 21:00,185.875,78.70507594,4.241941309
4,7/4/2019 21:30,185.8958333,78.69566552,4.241302499
4,7/4/2019 22:00,185.9166667,79.54497975,2.808222596
4,7/4/2019 22:30,185.9375,81.78339549,3.700461703
4,7/4/2019 23:00,185.9583333,81.7685408,3.751412066
4,7/4/2019 23:30,185.9791667,81.44516642,3.895079844
4,7/5/2019 0:00,186,82.5838917,3.54500225
4,7/5/2019 0:30,186.0208333,83.20633797,2.857653814
4,7/5/2019 1:00,186.0416667,82.16195234,2.800698259
4,7/5/2019 1:30,186.0625,82.22311333,2.789904343
4,7/5/2019 2:00,186.0833333,80.52389219,2.781851484
4,7/5/2019 2:30,186.1041667,81.3272397,3.132967984
4,7/5/2019 3:00,186.125,83.19120179,2.858031961
4,7/5/2019 3:30,186.1458333,83.39579718,2.716627822
4,7/5/2019 4:00,186.1666667,81.89666192,2.755169965
4,7/5/2019 4:30,186.1875,81.77670496,2.719942515
4,7/5/2019 5:00,186.2083333,79.17932505,2.694876967
4,7/5/2019 5:30,186.2291667,77.76893311,2.719239404
4,7/5/2019 6:00,186.25,77.65622744,2.7068518
4,7/5/2019 6:30,186.2708333,76.32801893,2.689583531
4,7/5/2019 7:00,186.2916667,76.39657911,2.670677823
4,7/5/2019 7:30,186.3125,75.91129454,2.687252078
4,7/5/2019 8:00,186.3333333,76.91888017,2.64799158
4,7/5/2019 8:30,186.3541667,75.4772356,2.645492834
4,7/5/2019 9:00,186.375,75.17473969,2.673996406
4,7/5/2019 9:30,186.3958333,75.43702716,2.6548063
4,7/5/2019 10:00,186.4166667,77.3504753,2.730751473
4,7/5/2019 10:30,186.4375,78.6275756,2.76353857
4,7/5/2019 11:00,186.4583333,80.40544527,2.773024149
4,7/5/2019 11:30,186.4791667,82.28172835,2.769739596
4,7/5/2019 12:00,186.5,85.09475059,2.768640262
4,7/5/2019 12:30,186.5208333,87.94947314,4.347147517
4,7/5/2019 13:00,186.5416667,89.10228497,4.212383841
4,7/5/2019 13:30,186.5625,87.9365251,2.335696367
4,7/5/2019 14:00,186.5833333,85.75977515,4.255545614
4,7/5/2019 14:30,186.6041667,82.21097788,3.928961428
4,7/5/2019 15:00,186.625,81.28309618,4.345978238
4,7/5/2019 15:30,186.6458333,81.18725181,4.674677409
4,7/5/2019 16:00,186.6666667,78.42673442,4.847016383
4,7/5/2019 16:30,186.6875,78.34498438,2.250551137
4,7/5/2019 17:00,186.7083333,78.93793935,4.464199251
4,7/5/2019 17:30,186.7291667,77.21814484,3.825847088
4,7/5/2019 18:00,186.75,75.5214961,2.385674669
4,7/5/2019 18:30,186.7708333,79.08426063,2.66619418
4,7/5/2019 19:00,186.7916667,81.85144274,2.612407011
4,7/5/2019 19:30,186.8125,81.99460527,4.449991596
4,7/5/2019 20:00,186.8333333,84.94255053,4.309089981
4,7/5/2019 20:30,186.8541667,88.92671715,4.194707327
4,7/5/2019 21:00,186.875,88.08528765,4.250879735
4,7/5/2019 21:30,186.8958333,88.372903,2.347532319
4,7/5/2019 22:00,186.9166667,88.93498621,2.4609636
4,7/5/2019 22:30,186.9375,87.39911951,2.617078939
4,7/5/2019 23:00,186.9583333,88.41364822,2.71964552
4,7/5/2019 23:30,186.9791667,88.40298625,2.729427574
4,7/6/2019 0:00,187,88.3558842,2.802356929
4,7/6/2019 0:30,187.0208333,88.72216837,2.837792595
4,7/6/2019 1:00,187.0416667,88.71466895,2.661741421
4,7/6/2019 1:30,187.0625,87.8841493,2.496588401
4,7/6/2019 2:00,187.0833333,86.99069543,2.546704301
4,7/6/2019 2:30,187.1041667,87.53048319,2.683956477
4,7/6/2019 3:00,187.125,86.56800901,2.753600377
4,7/6/2019 3:30,187.1458333,85.60648196,2.786750946
4,7/6/2019 4:00,187.1666667,85.11622605,2.828931742
4,7/6/2019 4:30,187.1875,84.43866793,2.818135962
4,7/6/2019 5:00,187.2083333,82.7886676,2.819143
4,7/6/2019 5:30,187.2291667,81.3112384,2.870738176
4,7/6/2019 6:00,187.25,80.03491144,2.904679728
4,7/6/2019 6:30,187.2708333,80.58023038,2.837756549
4,7/6/2019 7:00,187.2916667,79.66129449,2.800764665
4,7/6/2019 7:30,187.3125,79.2603361,2.786097663
4,7/6/2019 8:00,187.3333333,77.25219214,2.835427339
4,7/6/2019 8:30,187.3541667,77.71514919,3.430855781
4,7/6/2019 9:00,187.375,75.78978983,3.719174949
4,7/6/2019 9:30,187.3958333,76.06771899,3.721443522
4,7/6/2019 10:00,187.4166667,76.14116532,3.72992699
4,7/6/2019 10:30,187.4375,77.39601873,3.734093428
4,7/6/2019 11:00,187.4583333,76.78921931,3.744401567
4,7/6/2019 11:30,187.4791667,77.04523598,3.750849465
4,7/6/2019 12:00,187.5,78.15899991,3.759982566
4,7/6/2019 12:30,187.5208333,78.43464673,3.759982566
4,7/6/2019 13:00,187.5416667,79.52282501,3.764576548
4,7/6/2019 13:30,187.5625,81.47184461,3.745456056
4,7/6/2019 14:00,187.5833333,82.83083677,3.741938703
4,7/6/2019 14:30,187.6041667,83.48921424,3.720316673
4,7/6/2019 15:00,187.625,84.22677088,3.717718447
4,7/6/2019 15:30,187.6458333,85.40665493,3.709443163
4,7/6/2019 16:00,187.6666667,86.97902288,3.707848474
4,7/6/2019 16:30,187.6875,87.48699248,3.708658608
4,7/6/2019 17:00,187.7083333,86.79927684,3.691464895
4,7/6/2019 17:30,187.7291667,86.7852198,3.663898468
4,7/6/2019 18:00,187.75,88.28613832,3.680071286
4,7/6/2019 18:30,187.7708333,87.25072719,3.567717578
4,7/6/2019 19:00,187.7916667,87.26756422,3.444108661
4,7/6/2019 19:30,187.8125,87.937568,3.567710519
4,7/6/2019 20:00,187.8333333,87.37135442,3.642457784
4,7/6/2019 20:30,187.8541667,85.71077777,3.612149735
4,7/6/2019 21:00,187.875,82.98631267,3.504034659
4,7/6/2019 21:30,187.8958333,84.02473226,2.889089896
4,7/6/2019 22:00,187.9166667,83.90639006,2.851438351
4,7/6/2019 22:30,187.9375,84.61149291,2.820556709
4,7/6/2019 23:00,187.9583333,83.88173639,2.795165196
4,7/6/2019 23:30,187.9791667,84.54918464,2.772838991
4,7/7/2019 0:00,188,84.9631856,2.771204487
4,7/7/2019 0:30,188.0208333,84.53013032,2.766228806
4,7/7/2019 1:00,188.0416667,84.1974261,4.149112914
4,7/7/2019 1:30,188.0625,83.02141644,4.109092084
4,7/7/2019 2:00,188.0833333,81.92410777,2.772955183
4,7/7/2019 2:30,188.1041667,80.69523074,2.766889052
4,7/7/2019 3:00,188.125,80.20237096,4.026068883
4,7/7/2019 3:30,188.1458333,79.58859413,2.770351062
4,7/7/2019 4:00,188.1666667,79.42450556,2.801832346
4,7/7/2019 4:30,188.1875,79.20370998,2.79723289
4,7/7/2019 5:00,188.2083333,78.71050618,4.061323159
4,7/7/2019 5:30,188.2291667,78.66325055,4.037748888
4,7/7/2019 6:00,188.25,77.57756262,2.809442209
4,7/7/2019 6:30,188.2708333,77.65195498,2.826391845
4,7/7/2019 7:00,188.2916667,76.03691868,2.835802759
4,7/7/2019 7:30,188.3125,75.73438036,2.845986116
4,7/7/2019 8:00,188.3333333,75.58294461,2.852760245
4,7/7/2019 8:30,188.3541667,75.40968976,2.857840765
4,7/7/2019 9:00,188.375,76.19017446,2.850654919
4,7/7/2019 9:30,188.3958333,76.88866535,2.844336107
4,7/7/2019 10:00,188.4166667,77.13912698,2.869142906
4,7/7/2019 10:30,188.4375,78.16436131,2.896727496
4,7/7/2019 11:00,188.4583333,78.19619809,2.933426362
4,7/7/2019 11:30,188.4791667,79.85070317,2.984158848
4,7/7/2019 12:00,188.5,80.59422688,2.860778515
4,7/7/2019 12:30,188.5208333,80.79436777,2.855353065
4,7/7/2019 13:00,188.5416667,82.43125208,2.87177831
4,7/7/2019 13:30,188.5625,83.05159872,2.837564455
4,7/7/2019 14:00,188.5833333,84.17189409,2.820088763
4,7/7/2019 14:30,188.6041667,85.1266497,2.78290248
4,7/7/2019 15:00,188.625,84.0073319,2.757164396
4,7/7/2019 15:30,188.6458333,86.11727161,2.660876371
4,7/7/2019 16:00,188.6666667,84.10278044,2.837115247
4,7/7/2019 16:30,188.6875,82.20329926,2.916852256
4,7/7/2019 17:00,188.7083333,81.76576688,3.520195944
4,7/7/2019 17:30,188.7291667,79.42767171,3.618723359
4,7/7/2019 18:00,188.75,81.37897803,3.638297289
4,7/7/2019 18:30,188.7708333,80.17646241,3.601857631
4,7/7/2019 19:00,188.7916667,78.40455394,3.53892221
4,7/7/2019 19:30,188.8125,77.82154613,3.55421671
4,7/7/2019 20:00,188.8333333,77.19030085,2.931986291
4,7/7/2019 20:30,188.8541667,78.43843194,2.842137925
4,7/7/2019 21:00,188.875,79.68979024,2.830452402
4,7/7/2019 21:30,188.8958333,79.18356774,2.842498043
4,7/7/2019 22:00,188.9166667,78.92430898,2.916185267
4,7/7/2019 22:30,188.9375,78.52181442,3.575068425
4,7/7/2019 23:00,188.9583333,78.44627579,3.635318367
4,7/7/2019 23:30,188.9791667,79.05699832,3.636227117
4,7/8/2019 0:00,189,79.33458494,3.417372325
4,7/8/2019 0:30,189.0208333,79.57437017,3.134297924
4,7/8/2019 1:00,189.0416667,78.14186332,2.980257492
4,7/8/2019 1:30,189.0625,76.80411727,2.939456075
4,7/8/2019 2:00,189.0833333,76.45794608,3.123152395
4,7/8/2019 2:30,189.1041667,75.07810153,3.417505005
4,7/8/2019 3:00,189.125,74.20160519,3.624386267
4,7/8/2019 3:30,189.1458333,74.08127396,3.568060008
4,7/8/2019 4:00,189.1666667,72.64765256,3.499784457
4,7/8/2019 4:30,189.1875,72.26522196,3.562069699
4,7/8/2019 5:00,189.2083333,71.83284012,3.603304125
4,7/8/2019 5:30,189.2291667,70.97425033,3.629629876
4,7/8/2019 6:00,189.25,70.52271958,3.557589019
4,7/8/2019 6:30,189.2708333,70.14905281,3.416713527
4,7/8/2019 7:00,189.2916667,69.68183577,3.416713527
4,7/8/2019 7:30,189.3125,69.49808943,3.41536644
4,7/8/2019 8:00,189.3333333,69.55663197,2.939524103
4,7/8/2019 8:30,189.3541667,69.92673722,2.845343652
4,7/8/2019 9:00,189.375,70.63400236,2.820061473
4,7/8/2019 9:30,189.3958333,70.94432746,2.799796107
4,7/8/2019 10:00,189.4166667,71.42513457,2.786982745
4,7/8/2019 10:30,189.4375,70.90679347,2.769931725
4,7/8/2019 11:00,189.4583333,70.76386569,2.749489717
4,7/8/2019 11:30,189.4791667,69.33629345,2.773353939
4,7/8/2019 12:00,189.5,69.53742157,2.875376392
4,7/8/2019 12:30,189.5208333,69.3258947,3.079944655
4,7/8/2019 13:00,189.5416667,69.286241,3.456785162
4,7/8/2019 13:30,189.5625,69.48774486,3.096442679
4,7/8/2019 14:00,189.5833333,69.15746141,3.523241128
4,7/8/2019 14:30,189.6041667,69.43121108,3.598379245
4,7/8/2019 15:00,189.625,70.38762318,3.679600874
4,7/8/2019 15:30,189.6458333,68.84204365,3.68337628
4,7/8/2019 16:00,189.6666667,68.52481435,3.736202959
