datetime,doy,doyfrac,temp,windspeed,precip
6/5/2019 10:15,156,156.427083,20,5.75,0
6/5/2019 10:35,156,156.440972,20,0,0
6/5/2019 10:55,156,156.454861,20,4.6,0
6/5/2019 11:15,156,156.46875,20,4.6,0
6/5/2019 11:35,156,156.482639,20,6.9,0
6/5/2019 11:55,156,156.496528,21,5.75,0
6/5/2019 12:15,156,156.510417,21,5.75,0
6/5/2019 12:35,156,156.524306,22,6.9,0
6/5/2019 12:55,156,156.538194,22,13.8,0
6/5/2019 13:15,156,156.552083,22,16.1,0
6/5/2019 13:35,156,156.565972,21,5.75,0
6/5/2019 13:55,156,156.579861,21,0,0
6/5/2019 14:15,156,156.59375,22,9.2,0
6/5/2019 14:35,156,156.607639,23,16.1,0
6/5/2019 15:15,156,156.635417,25,11.5,0
6/5/2019 15:35,156,156.649306,25,12.65,0
6/5/2019 15:55,156,156.663194,26,11.5,0
6/5/2019 16:15,156,156.677083,27,11.5,0
6/5/2019 16:35,156,156.690972,27,8.05,0
6/5/2019 16:55,156,156.704861,27,8.05,0
6/5/2019 17:15,156,156.71875,28,6.9,0
6/5/2019 17:35,156,156.732639,28,8.05,0
6/5/2019 17:55,156,156.746528,29,8.05,0
6/5/2019 18:15,156,156.760417,29,4.6,0
6/5/2019 18:35,156,156.774306,29,10.35,0
6/5/2019 18:55,156,156.788194,30,9.2,0
6/5/2019 19:15,156,156.802083,29,5.75,0
6/5/2019 19:35,156,156.815972,30,8.05,0
6/5/2019 19:55,156,156.829861,30,11.5,0
6/5/2019 20:15,156,156.84375,30,10.35,0
6/5/2019 20:35,156,156.857639,29,9.2,0
6/5/2019 20:55,156,156.871528,30,12.65,0
6/5/2019 21:15,156,156.885417,30,11.5,0
6/5/2019 21:35,156,156.899306,30,6.9,0
6/5/2019 21:55,156,156.913194,30,10.35,0
6/5/2019 22:15,156,156.927083,30,8.05,0
6/5/2019 22:35,156,156.940972,30,4.6,0
6/5/2019 22:55,156,156.954861,30,6.9,0
6/5/2019 23:15,156,156.96875,30,8.05,0
6/5/2019 23:35,156,156.982639,29,5.75,0
6/5/2019 23:55,156,156.996528,29,9.2,0
6/6/2019 0:15,157,157.010417,29,9.2,0
6/6/2019 0:35,157,157.024306,29,6.9,0
6/6/2019 0:55,157,157.038194,28,6.9,0
6/6/2019 1:15,157,157.052083,27,5.75,0
6/6/2019 1:35,157,157.065972,25,5.75,0
6/6/2019 1:55,157,157.079861,25,5.75,0
6/6/2019 2:15,157,157.09375,24,4.6,0
6/6/2019 2:35,157,157.107639,24,0,0
6/6/2019 2:55,157,157.121528,24,3.45,0
6/6/2019 3:15,157,157.135417,24,3.45,0
6/6/2019 3:35,157,157.149306,24,3.45,0
6/6/2019 3:55,157,157.163194,23,3.45,0
6/6/2019 4:15,157,157.177083,23,4.6,0
6/6/2019 4:35,157,157.190972,22,5.75,0
6/6/2019 4:55,157,157.204861,22,5.75,0
6/6/2019 5:15,157,157.21875,21,0,0
6/6/2019 5:35,157,157.232639,20,0,0
6/6/2019 5:55,157,157.246528,22,0,0
6/6/2019 6:15,157,157.260417,20,0,0
6/6/2019 6:35,157,157.274306,20,4.6,0
6/6/2019 6:55,157,157.288194,20,0,0
6/6/2019 7:15,157,157.302083,21,3.45,0
6/6/2019 7:35,157,157.315972,22,3.45,0
6/6/2019 7:55,157,157.329861,20,3.45,0
6/6/2019 8:15,157,157.34375,20,5.75,0
6/6/2019 8:35,157,157.357639,20,4.6,0
6/6/2019 8:55,157,157.371528,20,3.45,0
6/6/2019 9:15,157,157.385417,20,4.6,0
6/6/2019 9:35,157,157.399306,19,0,0
6/6/2019 9:55,157,157.413194,19,0,0
6/6/2019 10:15,157,157.427083,19,3.45,0
6/6/2019 10:35,157,157.440972,19,3.45,0
6/6/2019 10:55,157,157.454861,19,0,0
6/6/2019 11:15,157,157.46875,19,3.45,0
6/6/2019 11:35,157,157.482639,19,3.45,0
6/6/2019 11:55,157,157.496528,19,5.75,0
6/6/2019 12:15,157,157.510417,19,3.45,0
6/6/2019 12:35,157,157.524306,20,0,0
6/6/2019 12:55,157,157.538194,20,4.6,0
6/6/2019 13:15,157,157.552083,21,0,0
6/6/2019 13:35,157,157.565972,22,0,0
6/6/2019 13:55,157,157.579861,22,0,0
6/6/2019 14:15,157,157.59375,22,0,0
6/6/2019 14:35,157,157.607639,22,0,0
6/6/2019 14:55,157,157.621528,23,5.75,0
6/6/2019 15:15,157,157.635417,23,5.75,0
6/6/2019 15:35,157,157.649306,24,5.75,0
6/6/2019 15:55,157,157.663194,24,5.75,0
6/6/2019 16:15,157,157.677083,24,6.9,0
6/6/2019 16:35,157,157.690972,25,6.9,0
6/6/2019 17:15,157,157.71875,25,10.35,0
6/6/2019 17:35,157,157.732639,26,9.2,0
6/6/2019 17:55,157,157.746528,27,11.5,0
6/6/2019 18:15,157,157.760417,28,10.35,0
6/6/2019 18:35,157,157.774306,29,11.5,0
6/6/2019 18:55,157,157.788194,28,9.2,0
6/6/2019 19:15,157,157.802083,28,10.35,0
6/6/2019 19:55,157,157.829861,29,13.8,0
6/6/2019 20:15,157,157.84375,29,12.65,0
6/6/2019 20:35,157,157.857639,30,13.8,0
6/6/2019 20:55,157,157.871528,29,8.05,0
6/6/2019 21:15,157,157.885417,29,9.2,0
6/6/2019 21:35,157,157.899306,29,13.8,0
6/6/2019 21:55,157,157.913194,30,9.2,0
6/6/2019 22:15,157,157.927083,29,10.35,0
6/6/2019 22:35,157,157.940972,29,11.5,0
6/6/2019 22:55,157,157.954861,28,9.2,0
6/6/2019 23:15,157,157.96875,29,9.2,0
6/6/2019 23:35,157,157.982639,29,8.05,0
6/6/2019 23:55,157,157.996528,28,9.2,0
6/7/2019 0:15,158,158.010417,28,9.2,0
6/7/2019 0:35,158,158.024306,28,6.9,0
6/7/2019 0:55,158,158.038194,27,5.75,0
6/7/2019 1:15,158,158.052083,26,5.75,0
6/7/2019 1:35,158,158.065972,25,8.05,0
6/7/2019 1:55,158,158.079861,24,5.75,0
6/7/2019 2:15,158,158.09375,23,0,0
6/7/2019 2:35,158,158.107639,23,0,0
6/7/2019 2:55,158,158.121528,23,0,0
6/7/2019 3:15,158,158.135417,23,4.6,0
6/7/2019 3:35,158,158.149306,22,5.75,0
6/7/2019 3:55,158,158.163194,22,6.9,0
6/7/2019 4:15,158,158.177083,21,6.9,0
6/7/2019 4:35,158,158.190972,21,6.9,0
6/7/2019 4:55,158,158.204861,22,8.05,0
6/7/2019 5:15,158,158.21875,21,6.9,0
6/7/2019 5:35,158,158.232639,21,8.05,0
6/7/2019 5:55,158,158.246528,20,8.05,0
6/7/2019 6:15,158,158.260417,20,8.05,0
6/7/2019 6:35,158,158.274306,20,8.05,0
6/7/2019 6:55,158,158.288194,20,6.9,0
6/7/2019 7:15,158,158.302083,19,6.9,0
6/7/2019 7:35,158,158.315972,19,6.9,0
6/7/2019 7:55,158,158.329861,19,8.05,0
6/7/2019 8:15,158,158.34375,19,6.9,0
6/7/2019 8:35,158,158.357639,19,8.05,0
6/7/2019 8:55,158,158.371528,19,6.9,0
6/7/2019 9:15,158,158.385417,19,8.05,0
6/7/2019 9:35,158,158.399306,18,5.75,0
6/7/2019 9:55,158,158.413194,18,8.05,0
6/7/2019 10:15,158,158.427083,18,9.2,0
6/7/2019 10:35,158,158.440972,18,8.05,0
6/7/2019 10:55,158,158.454861,18,9.2,0
6/7/2019 11:15,158,158.46875,18,8.05,0
6/7/2019 11:35,158,158.482639,19,6.9,0
6/7/2019 11:55,158,158.496528,19,5.75,0
6/7/2019 12:15,158,158.510417,20,6.9,0
6/7/2019 12:35,158,158.524306,21,8.05,0
6/7/2019 12:55,158,158.538194,22,6.9,0
6/7/2019 13:15,158,158.552083,23,9.2,0
6/7/2019 13:35,158,158.565972,23,10.35,0
6/7/2019 13:55,158,158.579861,24,9.2,0
6/7/2019 14:15,158,158.59375,24,10.35,0
6/7/2019 14:35,158,158.607639,25,10.35,0
6/7/2019 14:55,158,158.621528,25,11.5,0
6/7/2019 15:15,158,158.635417,26,10.35,0
6/7/2019 15:35,158,158.649306,27,10.35,0
6/7/2019 15:55,158,158.663194,27,12.65,0
6/7/2019 16:15,158,158.677083,27,10.35,0
6/7/2019 16:35,158,158.690972,28,10.35,0
6/7/2019 16:55,158,158.704861,27,9.2,0
6/7/2019 17:15,158,158.71875,28,M,0
6/7/2019 17:35,158,158.732639,28,10.35,0
6/7/2019 17:55,158,158.746528,28,11.5,0
6/7/2019 18:15,158,158.760417,28,11.5,0
6/7/2019 18:35,158,158.774306,29,11.5,0
6/7/2019 18:55,158,158.788194,29,5.75,0
6/7/2019 19:15,158,158.802083,29,10.35,0
6/7/2019 19:35,158,158.815972,29,13.8,0
6/7/2019 19:55,158,158.829861,29,8.05,0
6/7/2019 20:15,158,158.84375,29,5.75,0
6/7/2019 20:35,158,158.857639,29,9.2,0
6/7/2019 20:55,158,158.871528,29,9.2,0
6/7/2019 21:15,158,158.885417,29,5.75,0
6/7/2019 21:35,158,158.899306,29,9.2,0
6/7/2019 21:55,158,158.913194,29,9.2,0
6/7/2019 22:15,158,158.927083,29,11.5,0
6/7/2019 22:35,158,158.940972,29,12.65,0
6/7/2019 22:55,158,158.954861,29,13.8,0
6/7/2019 23:15,158,158.96875,27,8.05,0
6/7/2019 23:35,158,158.982639,28,12.65,0
6/7/2019 23:55,158,158.996528,28,10.35,0
6/8/2019 0:15,159,159.010417,28,11.5,0
6/8/2019 0:35,159,159.024306,27,10.35,0
6/8/2019 0:55,159,159.038194,27,8.05,0
6/8/2019 1:15,159,159.052083,26,8.05,0
6/8/2019 1:35,159,159.065972,25,4.6,0
6/8/2019 1:55,159,159.079861,24,6.9,0
6/8/2019 2:15,159,159.09375,23,6.9,0
6/8/2019 2:35,159,159.107639,22,6.9,0
6/8/2019 2:55,159,159.121528,22,6.9,0
6/8/2019 3:15,159,159.135417,22,8.05,0
6/8/2019 3:35,159,159.149306,21,8.05,0
6/8/2019 3:55,159,159.163194,21,8.05,0
6/8/2019 4:15,159,159.177083,21,8.05,0
6/8/2019 4:35,159,159.190972,20,8.05,0
6/8/2019 4:55,159,159.204861,20,9.2,0
6/8/2019 5:15,159,159.21875,20,8.05,0
6/8/2019 5:35,159,159.232639,20,8.05,0
6/8/2019 5:55,159,159.246528,19,8.05,0
6/8/2019 6:15,159,159.260417,18,6.9,0
6/8/2019 6:35,159,159.274306,18,4.6,0
6/8/2019 6:55,159,159.288194,18,8.05,0
6/8/2019 7:15,159,159.302083,18,9.2,0
6/8/2019 7:35,159,159.315972,18,8.05,0
6/8/2019 7:55,159,159.329861,18,8.05,0
6/8/2019 8:15,159,159.34375,18,10.35,0
6/8/2019 8:35,159,159.357639,18,8.05,0
6/8/2019 8:55,159,159.371528,17,5.75,0
6/8/2019 9:15,159,159.385417,17,6.9,0
6/8/2019 9:35,159,159.399306,17,8.05,0
6/8/2019 9:55,159,159.413194,17,8.05,0
6/8/2019 10:15,159,159.427083,17,8.05,0
6/8/2019 10:35,159,159.440972,17,8.05,0
6/8/2019 10:55,159,159.454861,17,9.2,0
6/8/2019 11:15,159,159.46875,17,6.9,0
6/8/2019 11:35,159,159.482639,17,5.75,0
6/8/2019 11:55,159,159.496528,18,6.9,0
6/8/2019 12:15,159,159.510417,18,8.05,0
6/8/2019 12:35,159,159.524306,19,8.05,0
6/8/2019 12:55,159,159.538194,20,10.35,0
6/8/2019 13:15,159,159.552083,21,8.05,0
6/8/2019 13:35,159,159.565972,21,9.2,0
6/8/2019 13:55,159,159.579861,22,9.2,0
6/8/2019 14:15,159,159.59375,22,9.2,0
6/8/2019 14:35,159,159.607639,23,11.5,0
6/8/2019 14:55,159,159.621528,23,9.2,0
6/8/2019 15:15,159,159.635417,24,11.5,0
6/8/2019 15:35,159,159.649306,25,10.35,0
6/8/2019 15:55,159,159.663194,25,12.65,0
6/8/2019 16:15,159,159.677083,26,9.2,0
6/8/2019 16:35,159,159.690972,26,8.05,0
6/8/2019 16:55,159,159.704861,26,9.2,0
6/8/2019 17:15,159,159.71875,27,10.35,0
6/8/2019 17:35,159,159.732639,27,9.2,0
6/8/2019 17:55,159,159.746528,27,9.2,0
6/8/2019 18:15,159,159.760417,27,8.05,0
6/8/2019 18:35,159,159.774306,28,9.2,0
6/8/2019 18:55,159,159.788194,28,11.5,0
6/8/2019 19:15,159,159.802083,28,10.35,0
6/8/2019 19:35,159,159.815972,28,5.75,0
6/8/2019 19:55,159,159.829861,29,11.5,0
6/8/2019 20:15,159,159.84375,28,8.05,0
6/8/2019 20:35,159,159.857639,29,9.2,0
6/8/2019 20:55,159,159.871528,29,9.2,0
6/8/2019 21:15,159,159.885417,28,3.45,0
6/8/2019 21:35,159,159.899306,28,6.9,0
6/8/2019 21:55,159,159.913194,28,10.35,0
6/8/2019 22:15,159,159.927083,28,10.35,0
6/8/2019 22:35,159,159.940972,28,8.05,0
6/8/2019 22:55,159,159.954861,28,6.9,0
6/8/2019 23:15,159,159.96875,28,6.9,0
6/8/2019 23:35,159,159.982639,28,10.35,0
6/8/2019 23:55,159,159.996528,27,11.5,0
6/9/2019 0:15,160,160.010417,27,10.35,0
6/9/2019 0:35,160,160.024306,27,11.5,0
6/9/2019 0:55,160,160.038194,26,6.9,0
6/9/2019 1:15,160,160.052083,24,5.75,0
6/9/2019 1:35,160,160.065972,24,0,0
6/9/2019 1:55,160,160.079861,22,3.45,0
6/9/2019 2:15,160,160.09375,23,0,0
6/9/2019 2:35,160,160.107639,23,0,0
6/9/2019 2:55,160,160.121528,23,0,0
6/9/2019 3:15,160,160.135417,20,4.6,0
6/9/2019 3:35,160,160.149306,20,6.9,0
6/9/2019 3:55,160,160.163194,22,3.45,0
6/9/2019 4:15,160,160.177083,21,3.45,0
6/9/2019 4:35,160,160.190972,21,5.75,0
6/9/2019 4:55,160,160.204861,20,4.6,0
6/9/2019 5:15,160,160.21875,20,4.6,0
6/9/2019 5:35,160,160.232639,20,3.45,0
6/9/2019 5:55,160,160.246528,19,3.45,0
6/9/2019 6:15,160,160.260417,19,4.6,0
6/9/2019 6:35,160,160.274306,19,5.75,0
6/9/2019 6:55,160,160.288194,18,4.6,0
6/9/2019 7:15,160,160.302083,19,0,0
6/9/2019 7:35,160,160.315972,18,3.45,0
6/9/2019 7:55,160,160.329861,20,3.45,0
6/9/2019 8:15,160,160.34375,20,3.45,0
6/9/2019 8:35,160,160.357639,18,4.6,0
6/9/2019 8:55,160,160.371528,17,5.75,0
6/9/2019 9:15,160,160.385417,17,6.9,0
6/9/2019 9:35,160,160.399306,18,4.6,0
6/9/2019 9:55,160,160.413194,17,6.9,0
6/9/2019 10:15,160,160.427083,17,3.45,0
6/9/2019 10:35,160,160.440972,16,4.6,0
6/9/2019 10:55,160,160.454861,16,3.45,0
6/9/2019 11:15,160,160.46875,16,5.75,0
6/9/2019 11:35,160,160.482639,17,4.6,0
6/9/2019 11:55,160,160.496528,18,5.75,0
6/9/2019 12:15,160,160.510417,20,5.75,0
6/9/2019 12:35,160,160.524306,20,6.9,0
6/9/2019 12:55,160,160.538194,20,10.35,0
6/9/2019 13:15,160,160.552083,21,11.5,0
6/9/2019 13:35,160,160.565972,22,17.25,0
6/9/2019 13:55,160,160.579861,22,19.55,0
6/9/2019 14:15,160,160.59375,21,17.25,0
6/9/2019 14:35,160,160.607639,21,17.25,0
6/9/2019 14:55,160,160.621528,21,18.4,0
6/9/2019 15:15,160,160.635417,20,13.8,0
6/9/2019 15:35,160,160.649306,21,19.55,0
6/9/2019 15:55,160,160.663194,20,18.4,0
6/9/2019 16:15,160,160.677083,20,17.25,0
6/9/2019 16:35,160,160.690972,20,17.25,0
6/9/2019 16:55,160,160.704861,19,23,0
6/9/2019 17:15,160,160.71875,19,18.4,0
6/9/2019 17:35,160,160.732639,19,20.7,0
6/9/2019 17:55,160,160.746528,20,20.7,0
6/9/2019 18:15,160,160.760417,19,24.15,0
6/9/2019 18:35,160,160.774306,19,24.15,0
6/9/2019 18:55,160,160.788194,19,21.85,0
6/9/2019 19:15,160,160.802083,20,19.55,0
6/9/2019 19:35,160,160.815972,21,17.25,0
6/9/2019 19:55,160,160.829861,21,17.25,0
6/9/2019 20:15,160,160.84375,21,18.4,0
6/9/2019 20:35,160,160.857639,21,14.95,0
6/9/2019 20:55,160,160.871528,21,16.1,0
6/9/2019 21:15,160,160.885417,22,16.1,0
6/9/2019 21:35,160,160.899306,21,23,0
6/9/2019 21:55,160,160.913194,21,20.7,0
6/9/2019 22:15,160,160.927083,21,23,0
6/9/2019 22:35,160,160.940972,21,23,0
6/9/2019 22:55,160,160.954861,21,14.95,0
6/9/2019 23:15,160,160.96875,20,23,0
6/9/2019 23:35,160,160.982639,20,17.25,0
6/9/2019 23:55,160,160.996528,20,18.4,0
6/10/2019 0:15,161,161.010417,20,17.25,0
6/10/2019 0:35,161,161.024306,20,12.65,0
6/10/2019 0:55,161,161.038194,20,11.5,0
6/10/2019 1:15,161,161.052083,20,10.35,0
6/10/2019 1:35,161,161.065972,20,10.35,0
6/10/2019 1:55,161,161.079861,19,11.5,0
6/10/2019 2:15,161,161.09375,18,14.95,0
6/10/2019 2:35,161,161.107639,18,13.8,0
6/10/2019 2:55,161,161.121528,17,13.8,0
6/10/2019 3:15,161,161.135417,17,13.8,0
6/10/2019 3:35,161,161.149306,17,13.8,0
6/10/2019 3:55,161,161.163194,16,11.5,0
6/10/2019 4:15,161,161.177083,15,11.5,0
6/10/2019 4:35,161,161.190972,14,10.35,0
6/10/2019 4:55,161,161.204861,13,9.2,0
6/10/2019 5:15,161,161.21875,13,10.35,0
6/10/2019 5:35,161,161.232639,14,10.35,0
6/10/2019 5:55,161,161.246528,13,10.35,0
6/10/2019 6:15,161,161.260417,13,10.35,0
6/10/2019 6:35,161,161.274306,13,10.35,0
6/10/2019 6:55,161,161.288194,12,10.35,0
6/10/2019 7:15,161,161.302083,12,10.35,0
6/10/2019 7:35,161,161.315972,12,10.35,0
6/10/2019 7:55,161,161.329861,12,10.35,0
6/10/2019 8:15,161,161.34375,11,10.35,0
6/10/2019 8:35,161,161.357639,11,10.35,0
6/10/2019 8:55,161,161.371528,11,9.2,0
6/10/2019 9:15,161,161.385417,10,8.05,0
6/10/2019 9:35,161,161.399306,10,8.05,0
6/10/2019 9:55,161,161.413194,10,9.2,0
6/10/2019 10:15,161,161.427083,10,9.2,0
6/10/2019 10:35,161,161.440972,9,9.2,0
6/10/2019 10:55,161,161.454861,9,9.2,0
6/10/2019 11:15,161,161.46875,9,8.05,0
6/10/2019 11:35,161,161.482639,11,9.2,0
6/10/2019 11:55,161,161.496528,11,9.2,0
6/10/2019 12:15,161,161.510417,12,9.2,0
6/10/2019 12:35,161,161.524306,13,9.2,0
6/10/2019 12:55,161,161.538194,14,10.35,0
6/10/2019 13:35,161,161.565972,17,10.35,0
6/10/2019 13:55,161,161.579861,18,10.35,0
6/10/2019 14:15,161,161.59375,18,9.2,0
6/10/2019 14:35,161,161.607639,19,10.35,0
6/10/2019 14:55,161,161.621528,20,8.05,0
6/10/2019 15:15,161,161.635417,20,11.5,0
6/10/2019 15:35,161,161.649306,21,11.5,0
6/10/2019 15:55,161,161.663194,21,11.5,0
6/10/2019 16:15,161,161.677083,22,16.1,0
6/10/2019 16:35,161,161.690972,22,12.65,0
6/10/2019 16:55,161,161.704861,22,16.1,0
6/10/2019 17:15,161,161.71875,23,9.2,0
6/10/2019 17:35,161,161.732639,23,18.4,0
6/10/2019 17:55,161,161.746528,23,9.2,0
6/10/2019 18:15,161,161.760417,24,12.65,0
6/10/2019 18:35,161,161.774306,24,11.5,0
6/10/2019 18:55,161,161.788194,24,14.95,0
6/10/2019 19:15,161,161.802083,24,11.5,0
6/10/2019 19:35,161,161.815972,24,17.25,0
6/10/2019 19:55,161,161.829861,24,18.4,0
6/10/2019 20:15,161,161.84375,24,11.5,0
6/10/2019 20:35,161,161.857639,25,17.25,0
6/10/2019 20:55,161,161.871528,24,21.85,0
6/10/2019 21:15,161,161.885417,25,17.25,0
6/10/2019 21:35,161,161.899306,25,14.95,0
6/10/2019 21:55,161,161.913194,25,14.95,0
6/10/2019 22:15,161,161.927083,25,14.95,0
6/10/2019 22:35,161,161.940972,25,11.5,0
6/10/2019 22:55,161,161.954861,25,14.95,0
6/10/2019 23:15,161,161.96875,25,12.65,0
6/10/2019 23:35,161,161.982639,24,10.35,0
6/10/2019 23:55,161,161.996528,24,10.35,0
6/11/2019 0:15,162,162.010417,24,6.9,0
6/11/2019 0:35,162,162.024306,23,6.9,0
6/11/2019 0:55,162,162.038194,23,6.9,0
6/11/2019 1:15,162,162.052083,21,5.75,0
6/11/2019 1:35,162,162.065972,21,5.75,0
6/11/2019 1:55,162,162.079861,21,4.6,0
6/11/2019 2:15,162,162.09375,20,4.6,0
6/11/2019 2:35,162,162.107639,20,4.6,0
6/11/2019 2:55,162,162.121528,19,4.6,0
6/11/2019 3:15,162,162.135417,18,5.75,0
6/11/2019 3:35,162,162.149306,18,6.9,0
6/11/2019 3:55,162,162.163194,19,6.9,0
6/11/2019 4:15,162,162.177083,18,6.9,0
6/11/2019 4:35,162,162.190972,18,4.6,0
6/11/2019 4:55,162,162.204861,17,5.75,0
6/11/2019 5:15,162,162.21875,17,5.75,0
6/11/2019 5:35,162,162.232639,17,M,0
6/11/2019 5:55,162,162.246528,16,4.6,0
6/11/2019 6:15,162,162.260417,16,5.75,0
6/11/2019 6:35,162,162.274306,15,5.75,0
6/11/2019 6:55,162,162.288194,16,3.45,0
6/11/2019 7:15,162,162.302083,15,4.6,0
6/11/2019 7:35,162,162.315972,14,5.75,0
6/11/2019 7:55,162,162.329861,14,4.6,0
6/11/2019 8:15,162,162.34375,14,4.6,0
6/11/2019 8:35,162,162.357639,14,0,0
6/11/2019 8:55,162,162.371528,14,0,0
6/11/2019 9:15,162,162.385417,14,4.6,0
6/11/2019 9:35,162,162.399306,14,5.75,0
6/11/2019 9:55,162,162.413194,14,8.05,0
6/11/2019 10:15,162,162.427083,14,5.75,0
6/11/2019 10:35,162,162.440972,14,5.75,0
6/11/2019 10:55,162,162.454861,14,5.75,0
6/11/2019 11:15,162,162.46875,14,4.6,0
6/11/2019 11:35,162,162.482639,15,5.75,0
6/11/2019 11:55,162,162.496528,15,5.75,0
6/11/2019 12:15,162,162.510417,15,3.45,0
6/11/2019 12:35,162,162.524306,16,4.6,0
6/11/2019 12:55,162,162.538194,16,4.6,0
6/11/2019 13:15,162,162.552083,17,3.45,0
6/11/2019 13:35,162,162.565972,17,5.75,0
6/11/2019 13:55,162,162.579861,18,5.75,0
6/11/2019 14:15,162,162.59375,19,6.9,0
6/11/2019 14:35,162,162.607639,19,10.35,0
6/11/2019 14:55,162,162.621528,19,10.35,0
6/11/2019 15:15,162,162.635417,20,12.65,0
6/11/2019 15:35,162,162.649306,21,10.35,0
6/11/2019 15:55,162,162.663194,21,10.35,0
6/11/2019 16:15,162,162.677083,22,16.1,0
6/11/2019 16:35,162,162.690972,23,14.95,0
6/11/2019 16:55,162,162.704861,23,14.95,0
6/11/2019 17:15,162,162.71875,24,20.7,0
6/11/2019 17:35,162,162.732639,24,21.85,0
6/11/2019 17:55,162,162.746528,24,17.25,0
6/11/2019 18:15,162,162.760417,25,16.1,0
6/11/2019 18:35,162,162.774306,25,19.55,0
6/11/2019 18:55,162,162.788194,25,12.65,0
6/11/2019 19:15,162,162.802083,24,17.25,0
6/11/2019 19:35,162,162.815972,24,18.4,0
6/11/2019 19:55,162,162.829861,24,16.1,0
6/11/2019 20:15,162,162.84375,26,14.95,0
6/11/2019 20:35,162,162.857639,24,13.8,0
6/11/2019 20:55,162,162.871528,24,16.1,0
6/11/2019 21:15,162,162.885417,24,10.35,0
6/11/2019 21:35,162,162.899306,24,13.8,0
6/11/2019 21:55,162,162.913194,24,11.5,0
6/11/2019 22:15,162,162.927083,23,8.05,0
6/11/2019 22:35,162,162.940972,24,13.8,0
6/11/2019 22:55,162,162.954861,23,16.1,0
6/11/2019 23:15,162,162.96875,23,11.5,0
6/11/2019 23:35,162,162.982639,22,10.35,0
6/11/2019 23:55,162,162.996528,22,10.35,0
6/12/2019 0:15,163,163.010417,22,9.2,0
6/12/2019 0:35,163,163.024306,21,10.35,0
6/12/2019 0:55,163,163.038194,21,9.2,0
6/12/2019 1:15,163,163.052083,21,9.2,0
6/12/2019 1:35,163,163.065972,20,11.5,0
6/12/2019 1:55,163,163.079861,21,9.2,0
6/12/2019 2:15,163,163.09375,18,9.2,0
6/12/2019 2:35,163,163.107639,17,18.4,0
6/12/2019 2:55,163,163.121528,16,12.65,0.25
6/12/2019 3:15,163,163.135417,15,12.65,0
6/12/2019 3:35,163,163.149306,15,8.05,0
6/12/2019 3:55,163,163.163194,14,4.6,0.51
6/12/2019 4:15,163,163.177083,15,0,0
6/12/2019 4:35,163,163.190972,15,6.9,0
6/12/2019 4:55,163,163.204861,15,6.9,0.51
6/12/2019 5:15,163,163.21875,14,4.6,0
6/12/2019 5:35,163,163.232639,14,3.45,0
6/12/2019 5:55,163,163.246528,14,4.6,0.51
6/12/2019 6:15,163,163.260417,14,0,0
6/12/2019 6:35,163,163.274306,14,3.45,0
6/12/2019 6:55,163,163.288194,14,3.45,0.51
6/12/2019 7:35,163,163.315972,15,4.6,0
6/12/2019 7:55,163,163.329861,14,3.45,0
6/12/2019 8:15,163,163.34375,14,4.6,0
6/12/2019 8:35,163,163.357639,14,5.75,0
6/12/2019 8:55,163,163.371528,13,5.75,0
6/12/2019 9:15,163,163.385417,13,5.75,0
6/12/2019 9:35,163,163.399306,13,6.9,0
6/12/2019 9:55,163,163.413194,13,5.75,0
6/12/2019 10:15,163,163.427083,13,4.6,0
6/12/2019 10:35,163,163.440972,12,6.9,0
6/12/2019 10:55,163,163.454861,13,5.75,0
6/12/2019 11:15,163,163.46875,12,5.75,0
6/12/2019 11:35,163,163.482639,13,5.75,0
6/12/2019 11:55,163,163.496528,13,6.9,0
6/12/2019 12:15,163,163.510417,13,8.05,0
6/12/2019 12:35,163,163.524306,14,9.2,0
6/12/2019 12:55,163,163.538194,15,13.8,0
6/12/2019 13:15,163,163.552083,16,12.65,0
6/12/2019 13:35,163,163.565972,16,12.65,0
6/12/2019 13:55,163,163.579861,17,11.5,0
6/12/2019 14:15,163,163.59375,16,11.5,0
6/12/2019 14:35,163,163.607639,17,8.05,0
6/12/2019 14:55,163,163.621528,18,13.8,0
6/12/2019 15:15,163,163.635417,18,13.8,0
6/12/2019 15:35,163,163.649306,19,11.5,0
6/12/2019 15:55,163,163.663194,19,17.25,0
6/12/2019 16:15,163,163.677083,20,18.4,0
6/12/2019 16:35,163,163.690972,20,14.95,0
6/12/2019 16:55,163,163.704861,20,14.95,0
6/12/2019 17:15,163,163.71875,20,17.25,0
6/12/2019 17:35,163,163.732639,21,18.4,0
6/12/2019 17:55,163,163.746528,19,24.15,0
6/12/2019 18:15,163,163.760417,18,17.25,0
6/12/2019 18:35,163,163.774306,19,17.25,0
6/12/2019 18:55,163,163.788194,17,14.95,0
6/12/2019 19:15,163,163.802083,20,14.95,0
6/12/2019 19:35,163,163.815972,21,18.4,0
6/12/2019 19:55,163,163.829861,21,13.8,0
6/12/2019 20:15,163,163.84375,21,18.4,0
6/12/2019 20:35,163,163.857639,21,18.4,0
6/12/2019 20:55,163,163.871528,20,16.1,0.25
6/12/2019 21:15,163,163.885417,21,21.85,0
6/12/2019 21:35,163,163.899306,21,21.85,0
6/12/2019 21:55,163,163.913194,21,23,0
6/12/2019 22:15,163,163.927083,21,21.85,0
6/12/2019 22:35,163,163.940972,21,24.15,0
6/12/2019 22:55,163,163.954861,21,19.55,0
6/12/2019 23:15,163,163.96875,21,20.7,0
